State,District,Region,State_key,District_key,RMNCH,Infectious_Diseases,NCD,SCA,FRP,UHC_Index,UHC_Gap,UHC_Tercile,Service_Coverage,FRP_D,SCA_FRP_Gap,UHC_District,UHC_Poorest20,UHC_Rural,UHC_SCST,UHC_ReligMin,Equity_Gap_Poor,Equity_Gap_Rural,Equity_Gap_SCST,Equity_Gap_ReligMin,SC_Pct,ST_Pct,PMJAY_Enrolled,Opt_Out,Type1_Score,Type2_Score,Type3_Score,Type1_Score_norm,Type2_Score_norm,Type3_Score_norm,TCFD_Type,TCFD_Description,DiD_Treatment,HC_Cluster,KM_Cluster,RMNCH_norm,NCD_norm,FRP_norm,UHC_Index_norm,SCA_norm,Infectious_Diseases_norm,Equity_Gap_Poor_norm,Equity_Gap_SCST_norm,Equity_Gap_Rural_norm,Equity_Gap_ReligMin_norm,SCA_FRP_Gap_norm,SC_Pct_norm,ST_Pct_norm,Type1_Score_norm,Type2_Score_norm,T3_ASHA_inv_norm,Type3_Score_norm
Uttar Pradesh,Farrukhabad,Central,Uttar Pradesh,Farrukhabad,52.52,86.38,5.7,17.7,48.6,29.47,70.53,Low UHC,26.01,48.6,-22.59,29.47,25.64,29.42,31.6,29.65,3.83,0.05,-2.13,-0.18,20.7,0.6,1,0,1,0.19137723203633783,0.15495318249717635,0.3333333333333333,0.11325588867720582,0.015283717164143118,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.5016373920809765,0.0424168446750076,0.3411227876106195,0.0709632387156816,0.098688169454808,0.8712359550561797,0.25227852716004373,0.12420957542908762,0.13101716199246544,0.19764359351988217,0.4648595474915291,0.6489028213166145,0.006329113924050633,0.3333333333333333,0.11325588867720582,0.0,0.015283717164143118
Uttar Pradesh,Lalitpur,Central,Uttar Pradesh,Lalitpur,62.1,85.99,7.2,44.03,40.96,37.0,63.0,Low UHC,36.07,40.96,-4.89,37.0,33.44,36.79,34.37,23.15,3.56,0.21,2.63,13.85,20.7,0.6,1,0,1,0.3975129095054845,0.2194411046744635,0.3333333333333333,0.5421294953692621,0.1112134312795098,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,1.0,0.6442393569514736,0.0881904180653036,0.2354811946902654,0.2461610051186598,0.4155734745456733,0.8668539325842696,0.24243528982865473,0.3392050587172538,0.13771452490581831,0.610898379970545,0.6583233140233905,0.6489028213166145,0.006329113924050633,0.3333333333333333,0.5421294953692621,0.0,0.1112134312795098
Uttar Pradesh,Gautam Buddha Nagar,Central,Uttar Pradesh,Gautam Buddha Nagar,64.09,81.5,11.14,36.48,50.67,40.39,59.61,Low UHC,38.17,50.67,-12.5,40.39,31.29,40.16,36.35,31.83,9.1,0.23,4.04,8.56,20.7,0.6,1,0,0,0.434125211447103,0.19171494152366378,0.0,0.6183028690219171,0.06996907396776178,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,1.0,0.6738612682345936,0.2084223375038145,0.369745575221239,0.3250348999534667,0.3247081477915512,0.8164044943820224,0.44440393729493255,0.4028906955736224,0.13855169526998742,0.4550810014727541,0.5751448245709914,0.6489028213166145,0.006329113924050633,0.0,0.6183028690219171,0.0,0.06996907396776178
Uttar Pradesh,Ghazipur,Central,Uttar Pradesh,Ghazipur,50.61,83.64,10.21,27.79,42.94,34.87,65.13,Low UHC,33.1,42.94,-9.84,34.87,29.81,34.89,34.57,34.12,5.06,-0.02,0.3,0.75,20.7,0.6,1,0,1,0.2520408111703399,0.20140634677742555,0.3333333333333333,0.23946891641444712,0.08438562987436485,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.4732063114022029,0.180042722001831,0.2628595132743362,0.1966030711959049,0.2201227584546876,0.8404494382022472,0.2971199416697047,0.2339656729900632,0.12808706571787357,0.22503681885125185,0.6042190403322767,0.6489028213166145,0.006329113924050633,0.3333333333333333,0.23946891641444712,0.0,0.08438562987436485
Uttar Pradesh,Sambhal,Central,Uttar Pradesh,Sambhal,56.66,86.2,13.82,29.21,47.19,39.24,60.76,Low UHC,37.47,47.19,-9.72,39.24,37.45,38.14,36.62,40.36,1.79,1.1,2.62,-1.12,20.7,0.6,1,0,1,0.2288722018561963,0.20184355302947496,0.3333333333333333,0.1912656885181837,0.08503600081751991,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.5632628758559094,0.2902044552944767,0.3216261061946903,0.298278268962308,0.2372126609700324,0.8692134831460674,0.1779074006562158,0.33875338753387535,0.17496860611134363,0.1699558173784978,0.6055306590884248,0.6489028213166145,0.006329113924050633,0.3333333333333333,0.1912656885181837,0.0,0.08503600081751991
Uttar Pradesh,Pratapgarh,Central,Uttar Pradesh,Pratapgarh,48.28,81.8,8.59,36.28,53.01,36.55,63.45,Low UHC,33.3,53.01,-19.71,36.55,30.31,36.25,35.02,35.31,6.24,0.3,1.53,1.24,20.7,0.6,1,0,1,0.289709857179641,0.16544613254636206,0.3333333333333333,0.31784088880178896,0.030892619799863824,Mixed,Multiple pathways near-equal — multi-pronged intervention required.,1,1.0,1.0,0.4385233700506102,0.1306072627403113,0.4021017699115044,0.2356910190786411,0.3223011192682633,0.8197752808988763,0.34013853445133063,0.2895212285456188,0.1414817915445793,0.2394698085419735,0.49633839763908616,0.6489028213166145,0.006329113924050633,0.3333333333333333,0.31784088880178896,0.0,0.030892619799863824
Uttar Pradesh,Hardoi,Central,Uttar Pradesh,Hardoi,49.66,81.79,8.11,31.29,48.39,34.64,65.36,Low UHC,31.86,48.39,-16.53,34.64,29.12,34.16,34.15,35.54,5.52,0.48,0.49,-0.9,20.7,0.6,1,0,1,0.24429108741356775,0.17703209822567126,0.3333333333333333,0.22334530298061328,0.04812744979347203,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.4590651979755878,0.1159597192554165,0.3382190265486726,0.1912517449976732,0.2622457576122277,0.8196629213483146,0.31388990156762664,0.24254742547425473,0.14901632482210128,0.17643593519882178,0.5310962946770138,0.6489028213166145,0.006329113924050633,0.3333333333333333,0.22334530298061328,0.0,0.04812744979347203
Uttar Pradesh,Meerut,Central,Uttar Pradesh,Meerut,64.65,91.26,8.5,34.27,52.11,38.95,61.05,Low UHC,36.21,52.11,-15.9,38.95,34.98,38.62,38.41,37.0,3.97,0.33,0.54,1.95,20.7,0.6,1,0,1,0.25419037514756937,0.17932743104893065,0.3333333333333333,0.24394117113060465,0.05154189724503597,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.6821970824650194,0.1278608483368935,0.3896570796460177,0.2915309446254072,0.2981104826092189,0.926067415730337,0.2573824279985417,0.24480578139114723,0.14273754709083297,0.26038291605301916,0.5379822931467919,0.6489028213166145,0.006329113924050633,0.3333333333333333,0.24394117113060465,0.0,0.05154189724503597
Uttar Pradesh,Jhansi,Central,Uttar Pradesh,Jhansi,47.09,86.42,15.48,37.0,46.04,40.38,59.62,Low UHC,39.07,46.04,-6.97,40.38,37.5,40.52,41.74,30.12,2.88,-0.14,-1.36,10.26,20.7,0.6,1,0,0,0.2939292700172895,0.21186286297227383,0.0,0.32661954771237933,0.09994033493148932,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,1.0,0.4208097648109556,0.3408605431797376,0.3057245575221238,0.3248022335970218,0.3309664219521001,0.8716853932584269,0.21764491432737876,0.15898825654923215,0.12306404353285892,0.5051546391752577,0.6355885889168215,0.6489028213166145,0.006329113924050633,0.0,0.32661954771237933,0.0,0.09994033493148932
Uttar Pradesh,Varanasi,Central,Uttar Pradesh,Varanasi,60.02,89.36,15.13,44.86,41.79,43.29,56.71,Medium UHC,43.68,41.79,1.89,43.29,41.3,42.71,45.02,42.08,1.99,0.58,-1.73,1.21,20.7,0.6,1,0,0,0.18868708881483756,0.24414325791525482,0.0,0.10765893699912626,0.14795938956776886,Mixed,Multiple pathways near-equal — multi-pronged intervention required.,1,1.0,1.0,0.6132777612384638,0.3301800427220018,0.2469579646017699,0.3925081433224755,0.4255626429173185,0.9047191011235952,0.18519868756835578,0.14227642276422764,0.15320217664294683,0.23858615611192932,0.7324297737457645,0.6489028213166145,0.006329113924050633,0.0,0.10765893699912626,0.0,0.14795938956776886
Uttar Pradesh,Unnao,Central,Uttar Pradesh,Unnao,45.96,81.76,14.59,39.42,49.34,40.33,59.67,Low UHC,38.34,49.34,-11.0,40.33,34.74,39.82,39.81,40.38,5.59,0.51,0.52,-0.05,20.7,0.6,1,0,0,0.2539390150204465,0.1971800196742813,0.0,0.2434182062289375,0.07809871075719957,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,1.0,0.4039892825245609,0.3137015563014953,0.3513550884955752,0.3236389018147975,0.3600914670838849,0.8193258426966292,0.3164418519868757,0.24390243902439024,0.15027208036835493,0.20147275405007364,0.5915400590228439,0.6489028213166145,0.006329113924050633,0.0,0.2434182062289375,0.0,0.07809871075719957
Uttar Pradesh,Lucknow,Central,Uttar Pradesh,Lucknow,55.16,85.49,13.31,33.51,51.61,40.47,59.53,Low UHC,38.08,51.61,-13.53,40.47,37.53,40.99,39.5,36.13,2.94,-0.52,0.97,4.34,20.7,0.6,1,0,0,0.2716135007746609,0.1879622545269064,0.0,0.28019068804723823,0.06438672337234777,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,1.0,0.5409348020244119,0.274641440341776,0.3827433628318584,0.3268962308050255,0.2889637742207244,0.8612359550561797,0.21983230040102075,0.26422764227642276,0.10715780661364585,0.3307805596465391,0.5638867635807192,0.6489028213166145,0.006329113924050633,0.0,0.28019068804723823,0.0,0.06438672337234777
Uttar Pradesh,Kheri,Central,Uttar Pradesh,Kheri,52.56,86.2,10.29,30.76,55.83,38.08,61.92,Low UHC,34.61,55.83,-21.22,38.08,34.79,38.14,36.03,33.13,3.29,-0.06,2.05,4.95,20.7,0.6,1,0,1,0.298116113878668,0.15994462054140704,0.3333333333333333,0.33533044555176295,0.022708785431829692,Mixed,Multiple pathways near-equal — multi-pronged intervention required.,1,1.0,1.0,0.5022328073831497,0.1824839792493134,0.4410951327433628,0.2712889716147044,0.2558671320255145,0.8692134831460674,0.23259205249726575,0.3130081300813008,0.12641272498953535,0.3487481590574374,0.47983386162422115,0.6489028213166145,0.006329113924050633,0.3333333333333333,0.33533044555176295,0.0,0.022708785431829692
Uttar Pradesh,Mathura,Central,Uttar Pradesh,Mathura,55.81,81.44,10.88,31.1,40.04,36.13,63.87,Low UHC,35.22,40.04,-4.82,36.13,32.42,36.09,36.21,31.99,3.71,0.04,-0.08,4.14,20.7,0.6,1,0,1,0.2631984888268948,0.21969614165482565,0.3333333333333333,0.26268291564847246,0.11159281432968357,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.5506103006847276,0.2004882514494965,0.2227599557522123,0.2259190321079571,0.2599590805151041,0.8157303370786516,0.2479037550127597,0.2168021680216802,0.1305985768103809,0.3248895434462445,0.659088424964477,0.6489028213166145,0.006329113924050633,0.3333333333333333,0.26268291564847246,0.0,0.11159281432968357
Uttar Pradesh,Deoria,Central,Uttar Pradesh,Deoria,50.12,85.82,15.66,38.18,43.06,40.63,59.37,Low UHC,40.04,43.06,-3.02,40.63,39.24,40.28,41.98,38.19,1.39,0.35,-1.35,2.44,20.7,0.6,1,0,0,0.19919355343609577,0.2262542354355667,0.0,0.12951806119840964,0.12134837847700894,Mixed,Multiple pathways near-equal — multi-pronged intervention required.,1,1.0,1.0,0.4659124739505804,0.3463533719865731,0.2645188053097345,0.3306188925081432,0.3451678902394993,0.8649438202247189,0.1633248268319358,0.15943992773261065,0.14357471745500208,0.2748159057437408,0.6787627063067001,0.6489028213166145,0.006329113924050633,0.0,0.12951806119840964,0.0,0.12134837847700894
Uttar Pradesh,Auraiya,Central,Uttar Pradesh,Auraiya,51.66,89.35,11.31,21.13,54.54,35.96,64.04,Low UHC,32.4,54.54,-22.14,35.96,35.58,36.36,37.04,31.34,0.38,-0.4,-1.08,4.62,20.7,0.6,1,0,1,0.2123889533121368,0.15659270594236163,0.3333333333333333,0.15697162385220437,0.017722608200974516,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.4888359630842511,0.2136100091547147,0.4232577433628319,0.2219637040483945,0.1399687086291972,0.9046067415730336,0.12650382792562886,0.17163504968383014,0.11218082879866051,0.3390279823269514,0.4697781178270849,0.6489028213166145,0.006329113924050633,0.3333333333333333,0.15697162385220437,0.0,0.017722608200974516
Uttar Pradesh,Baghpat,Central,Uttar Pradesh,Baghpat,62.11,90.63,6.94,32.87,47.93,36.13,63.87,Low UHC,33.66,47.93,-14.27,36.13,34.19,36.08,36.41,36.1,1.94,0.05,-0.28,0.03,20.7,0.6,1,0,1,0.1983245902415408,0.18526614930593507,0.3333333333333333,0.1277101481582848,0.060376102556225136,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.6443882107770169,0.0802563320109856,0.331858407079646,0.2259190321079571,0.2812612829462028,0.9189887640449436,0.18337586584032078,0.2077687443541102,0.13101716199246544,0.20382916053019146,0.5557984479178052,0.6489028213166145,0.006329113924050633,0.3333333333333333,0.1277101481582848,0.0,0.060376102556225136
Uttar Pradesh,Gonda,Central,Uttar Pradesh,Gonda,49.51,79.13,12.22,19.7,44.25,33.43,66.57,Low UHC,31.17,44.25,-13.08,33.43,28.15,33.44,33.7,28.3,5.28,-0.01,-0.27,5.13,20.7,0.6,1,0,1,0.2891369488160833,0.18960177797209166,0.3333333333333333,0.3166489298008063,0.06682561440917914,Mixed,Multiple pathways near-equal — multi-pronged intervention required.,1,1.0,1.0,0.4568323905924382,0.2413793103448276,0.2809734513274336,0.1630991158678454,0.122758454687688,0.7897752808988763,0.30514035727305866,0.20822041553748868,0.12850565089995813,0.3540500736377025,0.568805333916275,0.6489028213166145,0.006329113924050633,0.3333333333333333,0.3166489298008063,0.0,0.06682561440917914
Uttar Pradesh,Kanshiram Nagar,Central,Uttar Pradesh,Kanshiram Nagar,49.62,88.28,6.85,27.52,51.49,33.55,66.45,Low UHC,30.14,51.49,-21.35,33.55,31.43,33.22,35.29,31.34,2.12,0.33,-1.74,2.21,20.7,0.6,1,0,1,0.19993467091849934,0.1594709804350202,0.3333333333333333,0.131059986068298,0.022004216910078422,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.4584697826734146,0.0775099176075679,0.3810840707964602,0.1658911121451837,0.2168732699482488,0.8925842696629213,0.1899380240612468,0.14182475158084912,0.14273754709083297,0.26804123711340205,0.4784129413050606,0.6489028213166145,0.006329113924050633,0.3333333333333333,0.131059986068298,0.0,0.022004216910078422
Uttar Pradesh,Fatehpur,Central,Uttar Pradesh,Fatehpur,50.71,84.12,15.72,18.32,49.18,36.0,64.0,Low UHC,33.29,49.18,-15.89,36.0,24.74,35.49,36.79,33.05,11.26,0.51,-0.79,2.95,20.7,0.6,1,0,1,0.3325737823341144,0.17936386490326808,0.3333333333333333,0.407021017170052,0.05159609482363217,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,1.0,0.4746948496576362,0.3481843149221849,0.3491426991150443,0.2228943694741739,0.1061499578770008,0.8458426966292135,0.5231498359460445,0.18473351400180665,0.15027208036835493,0.2898379970544919,0.5380915947098043,0.6489028213166145,0.006329113924050633,0.3333333333333333,0.407021017170052,0.0,0.05159609482363217
Uttar Pradesh,Hamirpur,Central,Uttar Pradesh,Hamirpur,60.39,87.93,11.41,36.87,56.32,41.68,58.32,Medium UHC,38.66,56.32,-17.66,41.68,38.68,41.28,43.06,40.0,3.0,0.4,-1.38,1.68,20.7,0.6,1,0,0,0.21084488161325313,0.17291507268553938,0.0,0.1537591202884266,0.04200312341209553,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,1.0,0.6187853527835665,0.2166615807140678,0.4478705752212389,0.3550488599348533,0.3294018534119629,0.8886516853932585,0.22201968647466275,0.15808491418247514,0.14566764336542484,0.2524300441826215,0.5187452180566181,0.6489028213166145,0.006329113924050633,0.0,0.1537591202884266,0.0,0.04200312341209553
Uttar Pradesh,Aligarh,Central,Uttar Pradesh,Aligarh,56.45,86.53,6.23,31.75,51.42,34.61,65.39,Low UHC,31.35,51.42,-20.07,34.61,31.32,34.7,36.5,31.95,3.29,-0.09,-1.89,2.66,20.7,0.6,1,0,1,0.2163125866305007,0.16413451379021385,0.3333333333333333,0.16513490152079574,0.02894150697039874,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.5601369455194999,0.0585901739395789,0.3801161504424779,0.1905537459283386,0.2677819232157901,0.8729213483146067,0.23259205249726575,0.13504968383017163,0.1251569694432817,0.2812960235640648,0.4924035413706416,0.6489028213166145,0.006329113924050633,0.3333333333333333,0.16513490152079574,0.0,0.02894150697039874
Uttar Pradesh,Jyotiba Phule Nagar,Central,Uttar Pradesh,Jyotiba Phule Nagar,58.22,89.83,5.57,30.37,42.37,32.71,67.29,Low UHC,30.66,42.37,-11.71,32.71,27.95,32.96,33.35,31.68,4.76,-0.25,-0.64,1.03,20.7,0.6,1,0,1,0.23699194486188105,0.19459321601632232,0.3333333333333333,0.2081591419514538,0.07425068267686566,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.5864840726406668,0.0384498016478486,0.2549778761061946,0.1463471382038157,0.2511734264051029,0.91,0.2861830113014947,0.19150858175248417,0.11845960652992882,0.23328424153166422,0.583779648048967,0.6489028213166145,0.006329113924050633,0.3333333333333333,0.2081591419514538,0.0,0.07425068267686566
Uttar Pradesh,Mahoba,Central,Uttar Pradesh,Mahoba,55.77,85.92,16.77,43.74,53.59,45.19,54.81,Medium UHC,43.3,53.59,-10.29,45.19,42.31,45.02,44.93,48.56,2.88,0.17,0.26,-3.37,20.7,0.6,1,0,0,0.18449526256970403,0.1997668233322403,0.0,0.09893767310900753,0.08194673883753353,Mixed,Multiple pathways near-equal — multi-pronged intervention required.,1,1.0,1.0,0.5500148853825543,0.3802258162953921,0.4101216814159292,0.4367147510469984,0.4120832831869057,0.8660674157303371,0.21764491432737876,0.2321589882565492,0.1360401841774801,0.10368188512518409,0.5993004699967209,0.6489028213166145,0.006329113924050633,0.0,0.09893767310900753,0.0,0.08194673883753353
Uttar Pradesh,Shamli,Central,Uttar Pradesh,Shamli,64.04,90.29,5.74,35.44,48.47,35.58,64.42,Low UHC,32.94,48.47,-15.53,35.58,32.32,34.54,35.63,34.8,3.26,1.04,-0.05,0.78,20.7,0.6,1,0,1,0.2251920041045188,0.18067548365941632,0.3333333333333333,0.18360888838304862,0.05354720765309731,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.6731169991068771,0.0436374732987488,0.3393252212389381,0.2131223825034899,0.3121915994704536,0.9151685393258426,0.23149835946044472,0.2181571815718157,0.17245709501883633,0.22592047128129603,0.542026450978249,0.6489028213166145,0.006329113924050633,0.3333333333333333,0.18360888838304862,0.0,0.05354720765309731
Uttar Pradesh,Budaun,Central,Uttar Pradesh,Budaun,53.01,87.5,8.65,33.05,47.7,36.33,63.67,Low UHC,33.94,47.7,-13.76,36.33,32.17,36.07,36.49,37.72,4.16,0.26,-0.16,-1.39,20.7,0.6,1,0,1,0.21316696487594233,0.187124275877145,0.3333333333333333,0.15859030834929894,0.0631401790646339,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.508931229532599,0.1324382056759231,0.3286780973451328,0.2305723592368542,0.283427608617162,0.883820224719101,0.2643091505650747,0.2131887985546522,0.13980745081624107,0.16200294550810015,0.561372827631435,0.6489028213166145,0.006329113924050633,0.3333333333333333,0.15859030834929894,0.0,0.0631401790646339
Uttar Pradesh,Shahjahanpur,Central,Uttar Pradesh,Shahjahanpur,55.6,86.04,6.68,28.1,49.35,33.83,66.17,Low UHC,30.78,49.35,-18.57,33.83,31.71,33.44,34.34,35.43,2.12,0.39,-0.51,-1.6,20.7,0.6,1,0,1,0.18104523656514745,0.1695995919408314,0.3333333333333333,0.09175975459474633,0.03707114375983658,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.5474843703483179,0.0723222459566677,0.3514933628318584,0.1724057701256397,0.2238536526657841,0.8674157303370786,0.1899380240612468,0.1973803071364047,0.14524905818334027,0.15581737849779087,0.5087987758224942,0.6489028213166145,0.006329113924050633,0.3333333333333333,0.09175975459474633,0.0,0.03707114375983658
Uttar Pradesh,Banda,Central,Uttar Pradesh,Banda,50.25,83.38,17.78,11.91,47.52,33.5,66.5,Low UHC,30.7,47.52,-16.82,33.5,30.62,32.9,34.5,30.26,2.88,0.6,-1.0,3.24,20.7,0.6,1,0,1,0.23042443467438534,0.1759755164498852,0.3333333333333333,0.19449517162045815,0.04655572001418076,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.4678475736826436,0.4110466890448582,0.3261891592920354,0.1647277803629594,0.0290046937056204,0.8375280898876404,0.21764491432737876,0.17524841915085815,0.1540393470071159,0.29837997054491905,0.5279265493496557,0.6489028213166145,0.006329113924050633,0.3333333333333333,0.19449517162045815,0.0,0.04655572001418076
Uttar Pradesh,Amethi,Central,Uttar Pradesh,Amethi,47.81,84.59,9.83,31.87,53.12,36.78,63.22,Low UHC,33.55,53.12,-19.57,36.78,35.75,36.63,37.93,35.64,1.03,0.15,-1.15,1.14,20.7,0.6,1,0,1,0.18506605407736357,0.16595620650708637,0.3333333333333333,0.10012522790575434,0.031651385900211354,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.4315272402500744,0.1684467500762893,0.4036227876106195,0.2410423452768729,0.2692261403297629,0.851123595505618,0.15020051039008384,0.16847335140018066,0.13520301381331098,0.2365243004418262,0.4978686195212591,0.6489028213166145,0.006329113924050633,0.3333333333333333,0.10012522790575434,0.0,0.031651385900211354
Uttar Pradesh,Etawah,Central,Uttar Pradesh,Etawah,61.24,86.67,5.06,21.53,52.98,31.42,68.58,Low UHC,27.57,52.98,-25.41,31.42,28.99,30.94,33.1,32.0,2.43,0.48,-1.68,-0.58,20.7,0.6,1,0,1,0.17721195285849234,0.14467883557401537,0.3333333333333333,0.08378445294424414,0.0,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.6314379279547484,0.0228867866951479,0.4016869469026549,0.116333178222429,0.1447827656757732,0.8744943820224719,0.2012395187750638,0.14453477868112014,0.14901632482210128,0.18586156111929308,0.4340365067220461,0.6489028213166145,0.006329113924050633,0.3333333333333333,0.08378445294424414,0.0,0.0
Uttar Pradesh,Hapur,Central,Uttar Pradesh,Hapur,65.17,91.86,7.33,33.32,50.3,37.44,62.56,Low UHC,34.78,50.3,-15.52,37.44,34.43,37.81,36.3,35.59,3.01,-0.37,1.14,1.85,20.7,0.6,1,0,1,0.25057590372233296,0.1807119175137538,0.3333333333333333,0.2364211172735593,0.05360140523169357,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.6899374813932718,0.0921574610924626,0.3646294247787611,0.2563983248022334,0.2866770971236009,0.9328089887640448,0.22238425082026975,0.27190605239385723,0.11343658434491417,0.2574374079528719,0.5421357525412613,0.6489028213166145,0.006329113924050633,0.3333333333333333,0.2364211172735593,0.0,0.05360140523169357
Uttar Pradesh,Siddharthnagar,Central,Uttar Pradesh,Siddharthnagar,57.24,76.35,12.88,24.94,42.4,35.88,64.12,Low UHC,34.42,42.4,-7.98,35.88,32.02,35.52,36.46,33.34,3.86,0.36,-0.58,2.54,20.7,0.6,1,0,1,0.24178408096450266,0.2081830436841913,0.3333333333333333,0.21812937475794192,0.09446637949326778,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.5718963977374218,0.2615196826365579,0.2553926991150442,0.2201023731968356,0.1858226019978336,0.7585393258426965,0.25337222019686473,0.1942186088527552,0.14399330263708662,0.2777614138438881,0.6245491310525739,0.6489028213166145,0.006329113924050633,0.3333333333333333,0.21812937475794192,0.0,0.09446637949326778
Uttar Pradesh,Chitrakoot,Central,Uttar Pradesh,Chitrakoot,46.95,79.11,13.31,31.63,45.11,37.13,62.87,Low UHC,35.36,45.11,-9.75,37.13,22.72,37.46,37.05,27.41,14.41,-0.33,0.08,9.72,20.7,0.6,1,0,1,0.450421802400816,0.20173425146646262,0.3333333333333333,0.6522085850285514,0.08487340808173113,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,1.0,0.4187258112533492,0.274641440341776,0.2928650442477876,0.249185667752443,0.2663377061018173,0.7895505617977527,0.6379876048122494,0.2240289069557362,0.1151109250732524,0.4892488954344625,0.6052027543993879,0.6489028213166145,0.006329113924050633,0.3333333333333333,0.6522085850285514,0.0,0.08487340808173113
Uttar Pradesh,Bareilly,Central,Uttar Pradesh,Bareilly,57.96,87.52,5.44,32.56,51.96,34.18,65.82,Low UHC,30.79,51.96,-21.17,34.18,30.91,33.76,34.46,32.06,3.27,0.42,-0.28,2.12,20.7,0.6,1,0,1,0.23500731599447713,0.1601267898130943,0.3333333333333333,0.2040300413961359,0.022979773324810965,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.5826138731765406,0.0344827586206896,0.3875829646017699,0.1805490926012097,0.2775303887351065,0.8840449438202246,0.23186292380605172,0.2077687443541102,0.14650481372959395,0.2653902798232695,0.4803803694392829,0.6489028213166145,0.006329113924050633,0.3333333333333333,0.2040300413961359,0.0,0.022979773324810965
Uttar Pradesh,Muzaffarnagar,Central,Uttar Pradesh,Muzaffarnagar,58.51,88.64,5.26,35.44,38.43,32.65,67.35,Low UHC,31.35,38.43,-7.08,32.65,28.82,32.11,32.23,30.25,3.83,0.54,0.42,2.4,20.7,0.6,1,0,1,0.25510065228477696,0.21146209057456186,0.3333333333333333,0.24583503949786967,0.09934416156693052,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.590800833581423,0.0289899298138541,0.2004977876106194,0.1449511400651464,0.3121915994704536,0.8966292134831461,0.25227852716004373,0.23938572719060522,0.1515278359146086,0.2736377025036819,0.6343862717236856,0.6489028213166145,0.006329113924050633,0.3333333333333333,0.24583503949786967,0.0,0.09934416156693052
Uttar Pradesh,Faizabad,Central,Uttar Pradesh,Faizabad,41.62,85.07,8.72,25.52,46.34,32.55,67.45,Low UHC,29.79,46.34,-16.55,32.55,29.11,32.34,34.61,26.14,3.44,0.21,-2.06,6.41,20.7,0.6,1,0,1,0.25239478957123185,0.17695923051699636,0.3333333333333333,0.24020538278138326,0.04801905463627951,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.3393867222387614,0.1345743057674703,0.3098727876106195,0.1426244765006978,0.1928029847153688,0.8565168539325841,0.23806051768137074,0.1273712737127371,0.13771452490581831,0.3917525773195877,0.5308776915509891,0.6489028213166145,0.006329113924050633,0.3333333333333333,0.24020538278138326,0.0,0.04801905463627951
